index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17
2008,47600,763,78,68,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2009,24750,548,-8,21,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2010,24500,488,-9,7,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2011,63670,846,138,86,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2012,67810,1002,153,120,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2013,30150,691,13,52,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2014,18490,451,-34,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2015,12670,350,-55,-25,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2016,13590,359,-51,-23,1,0,1,0,0,0,0,0,1000,1000,1,1,1,0
2017,27040,347,-3,-26,1,1,0,0,0,0,0,0,200,200,1,1,1,0
2018,20890,386,-25,-18,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2019,42700,700,53,49,1,1,0,0,0,0,0,0,400,400,1,1,1,0
2020,87060,1043,212,122,2,1,1,0,0,0,0,0,2800,2000,1,1,1,0
2021,43420,623,56,33,2,2,0,0,0,0,0,0,500,400,1,1,1,0
2022,34930,459,19,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2023,64830,916,121,88,1,0,1,0,0,0,0,0,6000,6000,1,1,1,0
2024,64490,755,120,55,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2025,34620,661,18,36,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2026,48950,744,67,53,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2027,59950,815,105,67,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2028,38590,716,32,47,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2029,25050,451,-14,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2030,23930,426,-20,-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2031,37480,660,25,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2032,41410,630,38,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2033,59640,722,98,47,2,2,0,0,0,0,0,0,600,400,0,0,1,0
2034,26210,512,-13,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2035,29730,539,-1,10,1,1,0,0,0,0,0,0,200,200,0,0,1,0
2036,26280,404,-13,-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2037,40370,755,223,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,20740,510,66,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,13520,363,8,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,24890,363,-26,-32,1,1,0,0,0,0,0,0,500,500,0,0,1,0
2041,31720,423,-6,-21,1,1,0,0,0,0,0,0,300,300,0,0,1,0
2042,19240,370,-43,-31,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2043,25630,423,-24,-21,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2044,21040,402,-38,-25,1,1,0,0,0,0,0,0,300,300,0,0,1,0
2045,32810,524,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2046,33330,482,-5,-12,2,1,0,1,0,0,0,0,40200,40000,0,0,1,0
2047,50840,719,46,32,1,0,1,0,0,0,0,0,7000,7000,0,0,1,0
2048,31430,484,-10,-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2049,22810,508,-35,-7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2050,32220,513,-8,-6,2,1,1,0,0,0,0,0,2300,2000,0,0,1,0
2051,49480,579,42,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2052,28350,467,-19,-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2053,23160,393,-34,-28,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2054,37570,539,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2055,27480,441,-21,-18,1,0,1,0,0,0,0,0,4000,4000,1,0,1,0
2056,16830,396,-14,-18,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2057,44330,485,27,-10,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2058,28360,434,-19,-20,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2059,28240,460,-19,-15,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2060,31620,520,-9,-4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2061,22850,515,-13,-10,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2062,14710,321,-58,-42,1,0,1,0,0,0,0,0,2000,2000,1,0,1,0
2063,11210,323,-10,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2064,16690,267,34,7,1,1,0,0,0,0,0,0,800,800,1,0,0,0
2065,15610,246,25,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2066,20330,413,-42,-25,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2067,18920,330,-46,-40,1,1,0,0,0,0,0,0,200,200,1,0,1,0
2068,30130,403,-15,-27,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2069,20660,335,-42,-39,1,1,0,0,0,0,0,0,200,200,1,0,1,0
2070,14110,280,-59,-49,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2071,36910,455,6,-18,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2072,37620,520,8,-6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2073,24100,392,-31,-29,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2074,39120,651,13,18,2,2,0,0,0,0,0,0,1000,900,1,0,1,0
2075,54070,696,56,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2076,32490,595,-7,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2077,31800,585,-9,6,1,1,0,0,0,0,0,0,100,100,1,0,1,0
2078,28060,470,-14,-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2079,42090,794,30,50,2,2,0,0,0,0,0,0,400,200,0,0,1,0
2080,34390,646,6,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2081,39770,870,218,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,12560,469,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,15840,436,27,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,10690,297,-14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,8460,223,-32,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,6530,266,-48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,9010,255,-28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,4720,186,-62,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,10250,177,-18,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,9890,210,-21,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,11330,246,-9,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,4140,186,-67,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,9700,216,-22,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,6860,282,-45,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,5470,237,-56,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,4620,175,-63,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,3120,190,-75,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,4160,189,-67,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,5280,178,-29,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,5310,287,-58,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,7060,241,-44,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,8810,262,-27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,8170,274,-32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,7080,260,-41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,9260,266,-23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,12070,296,0,20,1,1,0,0,0,0,0,0,100,100,0,0,0,0
2107,8440,261,-30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,6880,250,-43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,15870,312,31,26,1,0,1,0,0,0,0,0,4000,4000,0,0,0,0
2110,12400,313,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111,6160,258,-46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,22470,307,98,26,1,1,0,0,0,0,0,0,300,300,0,0,0,0
2113,8180,273,-28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,10730,205,-5,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,7090,220,-38,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,10720,271,-5,11,1,1,0,0,0,0,0,0,300,300,0,0,0,0
2117,7660,221,-32,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118,7360,213,-4,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2119,8320,213,9,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,7160,228,-6,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121,13990,307,-58,-43,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2122,14650,325,-56,-40,1,1,0,0,0,0,0,0,300,300,0,0,1,0
2123,30000,631,-9,17,2,1,1,0,0,0,0,0,8300,8000,0,0,1,0
2124,29690,636,-10,18,1,1,0,0,0,0,0,0,800,800,0,0,1,0
2125,34900,946,6,76,1,0,1,0,0,0,0,0,4000,4000,0,0,1,0
2126,48930,769,54,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2127,38530,952,21,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2128,21480,537,-32,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2129,25480,484,-20,-8,1,0,1,0,0,0,0,0,7000,7000,0,0,1,0
2130,43290,663,36,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2131,27230,430,-14,-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2132,49440,491,56,-7,3,1,2,0,0,0,0,0,9300,6000,0,0,1,0
2133,33900,682,7,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2134,25680,515,-14,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2135,10320,311,-65,-38,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2136,11860,292,-60,-42,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2137,14010,340,-53,-32,1,1,0,0,0,0,0,0,600,600,0,0,1,0
2138,16320,297,-45,-41,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2139,23190,368,-22,-27,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2140,48600,562,64,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2141,28660,471,-3,-6,1,1,0,0,0,0,0,0,600,600,0,0,1,0
2142,17370,379,-42,-26,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2143,21900,370,-27,-28,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2144,74470,655,148,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2145,40770,522,36,2,1,0,1,0,0,0,0,0,8000,8000,0,0,1,0
2146,14210,469,-53,-8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2147,15080,351,-50,-32,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2148,28140,443,-6,-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2149,42010,601,40,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2150,28450,528,3,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2151,77740,758,182,57,2,1,1,0,0,0,0,0,1200,1000,0,0,1,0
2152,39900,573,45,19,1,0,0,1,0,0,0,0,40000,40000,0,0,1,0
2153,31220,530,13,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2154,46540,729,69,51,1,1,0,0,0,0,0,0,300,300,0,0,1,0
2155,64150,872,133,81,1,0,0,1,0,0,0,0,20000,20000,0,0,1,0
2156,45940,702,67,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2157,27350,602,-1,25,1,1,0,0,0,0,0,0,200,200,0,0,1,0
2158,10220,408,-62,-14,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2159,24400,352,-10,-25,1,0,1,0,0,0,0,0,2000,2000,1,0,1,0
2160,17120,332,-37,-30,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2161,35540,487,31,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2162,53660,627,97,33,3,2,1,0,0,0,0,0,2100,1000,1,0,1,0
2163,31560,491,16,4,1,0,1,0,0,0,0,0,2000,2000,1,0,1,0
2164,45910,656,69,39,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2165,54920,801,102,70,1,1,0,0,0,0,0,0,200,200,1,0,1,0
2166,71360,827,143,67,2,1,1,0,0,0,0,0,4700,4000,1,0,1,0
2167,34740,563,18,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2168,39830,636,36,28,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2169,55130,800,88,61,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2170,42060,740,43,49,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2171,56550,1092,93,120,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2172,65930,869,125,75,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2173,29370,694,0,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2174,74380,895,153,80,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2175,63190,840,115,69,2,2,0,0,0,0,0,0,600,400,1,1,1,0
2176,90090,1132,207,128,1,0,1,0,0,0,0,0,4000,4000,1,1,1,0
2177,134070,1283,357,159,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2178,100960,1183,244,138,1,1,0,0,0,0,0,0,100,100,1,1,1,1
2179,124380,1220,324,146,0,0,0,0,0,0,0,0,0,0,1,1,1,2
2180,162810,1768,455,256,2,2,0,0,0,0,0,0,700,500,1,1,1,2
2181,69450,1412,137,185,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2182,47250,961,517,305,1,1,0,0,0,0,0,0,200,200,0,2,0,2
2183,33530,747,338,215,1,0,1,0,0,0,0,0,1000,1000,0,2,0,2
2184,25050,678,227,186,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2185,24940,543,226,129,2,1,1,0,0,0,0,0,2500,2000,0,2,0,2
2186,24740,530,223,123,1,0,1,0,0,0,0,0,7000,7000,0,2,0,2
2187,24620,490,222,106,1,1,0,0,0,0,0,0,400,400,0,2,0,2
2188,34360,730,10,39,0,0,0,0,0,0,0,0,0,0,0,2,1,2
2189,101280,1116,223,112,1,1,0,0,0,0,0,0,700,700,0,2,1,2
2190,53180,1048,34,70,0,0,0,0,0,0,0,0,0,0,0,2,1,2
2191,34900,798,-12,30,0,0,0,0,0,0,0,0,0,0,0,2,1,2
2192,71540,608,80,-1,2,0,2,0,0,0,0,0,4000,2000,0,2,1,2
2193,60300,575,52,-7,0,0,0,0,0,0,0,0,0,0,0,2,1,2
2194,43730,832,10,35,0,0,0,0,0,0,0,0,0,0,0,2,1,2
2195,52680,985,33,60,1,0,1,0,0,0,0,0,3000,3000,0,2,1,2
2196,40750,725,3,18,0,0,0,0,0,0,0,0,0,0,0,2,1,2
2197,37660,658,-5,7,0,0,0,0,0,0,0,0,0,0,0,2,1,2
2198,26590,552,-34,-13,0,0,0,0,0,0,0,0,0,0,0,2,1,2
2199,63410,767,57,21,1,1,0,0,0,0,0,0,600,600,0,2,1,2
2200,51740,847,28,33,1,1,0,0,0,0,0,0,200,200,0,2,1,2
2201,27950,702,-31,10,0,0,0,0,0,0,0,0,0,0,0,2,1,2
2202,37170,881,-8,39,0,0,0,0,0,0,0,0,0,0,0,2,1,2
2203,38620,719,-4,13,1,1,0,0,0,0,0,0,500,500,0,2,1,2
2204,54500,757,35,19,0,0,0,0,0,0,0,0,0,0,0,2,1,2
2205,43740,1056,9,66,0,0,0,0,0,0,0,0,0,0,0,2,1,2
2206,22210,658,-48,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2207,52510,917,23,39,1,0,1,0,0,0,0,0,4000,4000,0,2,1,1
2208,67230,1155,57,75,2,1,1,0,0,0,0,0,3500,3000,0,2,1,1
2209,95180,1144,122,73,2,0,1,1,0,0,0,0,27000,20000,0,2,1,1
2210,151920,1132,255,71,2,1,0,1,0,0,0,0,20300,20000,0,2,1,1
2211,106030,988,148,49,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2212,81430,886,90,34,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2213,124850,1014,191,53,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2214,68040,1049,50,51,1,0,1,0,0,0,0,0,4000,4000,1,2,1,1
2215,57440,538,27,-23,0,0,0,0,0,0,0,0,0,0,1,2,1,1
2216,111380,952,146,37,1,1,0,0,0,0,0,0,400,400,1,2,1,1
2217,84510,1049,87,51,1,1,0,0,0,0,0,0,200,200,1,2,1,1
2218,52690,684,16,-2,1,0,1,0,0,0,0,0,2000,2000,1,2,1,1
2219,87250,1048,93,51,1,1,0,0,0,0,0,0,500,500,1,2,1,1
2220,39900,984,-12,41,1,0,1,0,0,0,0,0,4000,4000,1,2,1,1
2221,45020,936,-1,35,1,0,1,0,0,0,0,0,1000,1000,1,2,1,1
2222,31630,577,-37,-21,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2223,40670,608,-19,-17,1,1,0,0,0,0,0,0,200,200,1,1,1,0
2224,49420,819,-2,12,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2225,25250,668,-50,-9,1,0,1,0,0,0,0,0,4000,4000,1,1,1,0
2226,27900,598,-45,-18,1,1,0,0,0,0,0,0,300,300,1,1,1,0
2227,59950,865,19,18,1,1,0,0,0,0,0,0,700,700,1,1,1,0
2228,44410,1113,-12,52,1,0,1,0,0,0,0,0,4000,4000,1,1,1,0
2229,16930,792,121,234,1,1,0,0,0,0,0,0,200,200,1,1,0,0
2230,7770,300,-57,-33,1,0,0,1,0,0,0,0,20000,20000,1,1,1,0
2231,19860,732,9,64,1,0,1,0,0,0,0,0,3000,3000,1,1,1,0
2232,12220,465,-78,-41,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2233,25430,634,-11,-17,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2234,31610,860,10,12,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2235,57440,879,4,12,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2236,54660,1287,90,68,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2237,49030,1026,71,34,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2238,68600,1052,138,33,1,1,0,0,0,0,0,0,900,900,1,0,1,0
2239,29560,1067,2,35,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2240,19990,669,-64,-18,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2241,28900,692,0,-13,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2242,65350,1081,18,33,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2243,81480,1112,182,40,1,1,0,0,0,0,0,0,300,300,1,0,1,0
2244,43860,947,52,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2245,60730,797,110,1,2,1,1,0,0,0,0,0,3600,3000,1,0,1,0
2246,70450,1244,145,58,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2247,34140,792,19,0,1,1,0,0,0,0,0,0,500,500,1,0,1,0
2248,56900,761,98,-4,2,1,1,0,0,0,0,0,2700,2000,1,0,1,0
2249,59360,1033,107,31,2,1,1,0,0,0,0,0,2400,2000,1,0,1,0
2250,39100,868,36,10,1,0,0,1,0,0,0,0,30000,30000,1,0,1,0
2251,37050,649,435,239,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2252,26830,584,287,205,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2253,24870,507,259,165,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2254,23710,481,-25,-42,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2255,37670,488,19,-41,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2256,29480,510,-7,-39,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2257,77040,772,143,-7,1,0,1,0,0,0,0,0,2000,2000,1,0,1,0
2258,48980,1007,54,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2259,76610,987,141,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2260,99010,1360,82,62,3,1,2,0,0,0,0,0,4200,2000,1,0,1,0
2261,78580,1327,147,60,1,0,0,1,0,0,0,0,40000,40000,1,0,1,0
2262,68690,1038,37,-17,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2263,23040,482,201,103,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2264,38900,697,56,12,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2265,35370,656,41,5,1,1,0,0,0,0,0,0,200,200,1,1,0,2
2266,30810,591,23,-5,1,1,0,0,0,0,0,0,200,200,1,1,0,2
2267,19640,556,-21,-11,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2268,24020,462,-4,-26,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2269,31780,538,27,-14,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2270,23880,488,-4,-22,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2271,19820,362,-21,-42,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2272,9530,178,-24,-29,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2273,6930,68,-45,-73,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2274,6200,211,-50,-16,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2275,4600,105,-63,-58,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2276,13040,103,4,-59,1,0,1,0,0,0,0,0,3000,3000,1,1,0,0
2277,15210,133,22,-47,1,1,0,0,0,0,0,0,700,700,1,1,0,0
2278,7540,133,-40,-47,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2279,2580,94,-79,-62,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2280,5660,93,-55,-63,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2281,22720,181,-9,-64,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2282,36940,375,48,-25,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2283,65960,496,164,-1,2,1,1,0,0,0,0,0,2200,2000,1,1,1,0
2284,49120,485,96,-3,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2285,93280,747,273,49,3,0,2,1,0,0,0,0,16000,10000,1,1,1,0
2286,36410,519,46,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2287,32660,290,31,-42,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2288,48110,433,92,-13,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2289,52020,576,108,15,1,1,0,0,0,0,0,0,100,100,0,1,1,0
2290,54900,426,120,-15,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2291,32920,363,32,-27,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2292,48050,531,92,6,2,0,1,0,1,0,0,0,205000,200000,0,1,1,0
2293,39280,726,214,190,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2294,38240,410,47,-15,1,1,0,0,0,0,0,0,100,100,1,1,1,0
2295,36650,414,41,-14,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2296,17720,266,-32,-45,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2297,40620,398,56,-18,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2298,52380,469,101,-3,1,0,0,1,0,0,0,0,20000,20000,1,1,1,0
2299,20420,315,-22,-35,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2300,21070,266,-19,-45,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2301,12850,193,-51,-60,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2302,8450,164,-70,-66,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2303,13320,153,-52,-68,1,0,1,0,0,0,0,0,3000,3000,0,1,1,0
2304,9060,165,-67,-66,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2305,58570,481,110,0,1,1,0,0,0,0,0,0,400,400,0,1,1,0
2306,31460,396,13,-18,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2307,30980,480,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2308,30180,375,8,-22,1,0,1,0,0,0,0,0,2000,2000,0,1,1,0
2309,45450,491,63,2,1,1,0,0,0,0,0,0,400,400,0,1,1,0
2310,18590,320,-34,-31,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2311,32470,388,15,-17,1,0,0,1,0,0,0,0,80000,80000,0,0,1,0
2312,61200,625,116,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2313,57200,773,102,66,2,0,2,0,0,0,0,0,5000,3000,0,0,1,0
2314,37580,574,33,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2315,21680,368,-24,-21,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2316,23170,348,-18,-25,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2317,35570,505,25,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2318,32030,350,12,-22,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2319,76200,766,166,71,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2320,28500,446,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2321,33590,457,17,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2322,27420,400,-4,-11,1,1,0,0,0,0,0,0,700,700,1,0,1,0
2323,73160,654,155,46,1,0,1,0,0,0,0,0,3000,3000,1,0,1,0
2324,33780,525,18,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2325,27200,402,118,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2326,21510,334,-28,-25,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2327,17880,237,-40,-47,1,0,1,0,0,0,0,0,3000,3000,1,0,1,0
2328,19180,289,-36,-35,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2329,34800,450,17,1,2,1,1,0,0,0,0,0,3200,3000,1,0,1,0
2330,35010,390,18,-13,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2331,9140,335,-69,-25,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2332,23260,483,-22,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2333,55120,713,85,59,2,1,1,0,0,0,0,0,9200,9000,1,0,1,0
2334,16450,378,-48,-16,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2335,20660,400,-34,-11,1,1,0,0,0,0,0,0,400,400,1,0,1,0
2336,30140,426,-4,-5,4,1,3,0,0,0,0,0,11900,6000,1,0,1,0
2337,52120,695,66,55,1,0,1,0,0,0,0,0,2000,2000,1,0,1,0
2338,25850,504,-18,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2339,25160,411,-20,-8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2340,23860,389,-24,-13,1,0,0,1,0,0,0,0,40000,40000,1,0,1,0
2341,58660,728,87,63,2,1,1,0,0,0,0,0,2400,2000,1,0,1,0
2342,41060,555,30,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2343,22440,483,-29,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0
